Ruta,Fecha,DiaSemana,Intervalo,Feriado,EventoEspecial,FlujoVehicular,Congestion
Av. paseo de la república,2025-05-08,Jueves,08:00-09:00,no,ninguno,133,regular
Av. paseo de la república,2025-05-08,Jueves,09:00-10:00,no,ninguno,154,regular
Av. paseo de la república,2025-05-08,Jueves,10:00-11:00,no,ninguno,152,regular
Av. paseo de la república,2025-05-08,Jueves,11:00-12:00,no,ninguno,159,regular
Av. paseo de la república,2025-05-08,Jueves,12:00-13:00,no,ninguno,134,regular
Av. paseo de la república,2025-05-08,Jueves,13:00-14:00,no,ninguno,162,regular
Av. paseo de la república,2025-05-08,Jueves,14:00-15:00,no,ninguno,101,bajo
Av. paseo de la república,2025-05-08,Jueves,15:00-16:00,no,ninguno,94,bajo
Av. paseo de la república,2025-05-08,Jueves,16:00-17:00,no,ninguno,142,regular
Av. paseo de la república,2025-05-08,Jueves,17:00-18:00,no,ninguno,142,regular
Av. paseo de la república,2025-05-08,Jueves,18:00-19:00,no,ninguno,148,regular
Av. paseo de la república,2025-05-08,Jueves,19:00-20:00,no,ninguno,206,alto
Av. paseo de la república,2025-05-08,Jueves,20:00-21:00,no,ninguno,151,regular
Av. paseo de la república,2025-05-08,Jueves,21:00-22:00,no,ninguno,111,bajo
Av. paseo de la república,2025-05-08,Jueves,22:00-23:00,no,ninguno,79,bajo
Av. paseo de la república,2025-05-08,Jueves,23:00-00:00,no,ninguno,65,bajo
Av. alfredo benavides,2025-05-08,Jueves,00:00-01:00,no,ninguno,38,muy bajo
Av. alfredo benavides,2025-05-08,Jueves,01:00-02:00,no,ninguno,45,muy bajo
Av. alfredo benavides,2025-05-08,Jueves,02:00-03:00,no,ninguno,37,muy bajo
Av. alfredo benavides,2025-05-08,Jueves,03:00-04:00,no,ninguno,33,muy bajo
Av. alfredo benavides,2025-05-08,Jueves,04:00-05:00,no,ninguno,12,muy bajo
Av. alfredo benavides,2025-05-08,Jueves,05:00-06:00,no,ninguno,137,regular
Av. alfredo benavides,2025-05-08,Jueves,06:00-07:00,no,ninguno,230,alto
Av. alfredo benavides,2025-05-08,Jueves,07:00-08:00,no,ninguno,217,alto
Av. alfredo benavides,2025-05-08,Jueves,08:00-09:00,no,ninguno,104,bajo
Av. alfredo benavides,2025-05-08,Jueves,09:00-10:00,no,ninguno,152,regular
Av. alfredo benavides,2025-05-08,Jueves,10:00-11:00,no,ninguno,135,regular
Av. alfredo benavides,2025-05-08,Jueves,11:00-12:00,no,ninguno,164,regular
Av. alfredo benavides,2025-05-08,Jueves,12:00-13:00,no,ninguno,114,bajo
Av. alfredo benavides,2025-05-08,Jueves,13:00-14:00,no,ninguno,170,regular
Av. alfredo benavides,2025-05-08,Jueves,14:00-15:00,no,ninguno,165,regular
Av. alfredo benavides,2025-05-08,Jueves,15:00-16:00,no,ninguno,144,regular
Av. alfredo benavides,2025-05-08,Jueves,16:00-17:00,no,ninguno,150,regular
Av. alfredo benavides,2025-05-08,Jueves,17:00-18:00,no,ninguno,176,regular
Av. alfredo benavides,2025-05-08,Jueves,18:00-19:00,no,ninguno,286,alto
Av. alfredo benavides,2025-05-08,Jueves,19:00-20:00,no,ninguno,132,regular
Av. alfredo benavides,2025-05-08,Jueves,20:00-21:00,no,ninguno,252,alto
Av. alfredo benavides,2025-05-08,Jueves,21:00-22:00,no,ninguno,112,bajo
Av. alfredo benavides,2025-05-08,Jueves,22:00-23:00,no,ninguno,62,bajo
Av. alfredo benavides,2025-05-08,Jueves,23:00-00:00,no,ninguno,65,bajo
Av. universitaria,2025-05-08,Jueves,00:00-01:00,no,ninguno,31,muy bajo
Av. universitaria,2025-05-08,Jueves,01:00-02:00,no,ninguno,48,muy bajo
Av. universitaria,2025-05-08,Jueves,02:00-03:00,no,ninguno,39,muy bajo
Av. universitaria,2025-05-08,Jueves,03:00-04:00,no,ninguno,38,muy bajo
Av. universitaria,2025-05-08,Jueves,04:00-05:00,no,ninguno,21,muy bajo
Av. universitaria,2025-05-08,Jueves,05:00-06:00,no,ninguno,214,alto
Av. universitaria,2025-05-08,Jueves,06:00-07:00,no,ninguno,175,regular
Av. universitaria,2025-05-08,Jueves,07:00-08:00,no,ninguno,141,regular
Av. universitaria,2025-05-08,Jueves,08:00-09:00,no,ninguno,157,regular
Av. universitaria,2025-05-08,Jueves,09:00-10:00,no,ninguno,175,regular
Av. universitaria,2025-05-08,Jueves,10:00-11:00,no,ninguno,96,bajo
Av. universitaria,2025-05-08,Jueves,11:00-12:00,no,ninguno,90,bajo
Av. universitaria,2025-05-08,Jueves,12:00-13:00,no,ninguno,171,regular
Av. universitaria,2025-05-08,Jueves,13:00-14:00,no,ninguno,173,regular
Av. universitaria,2025-05-08,Jueves,14:00-15:00,no,ninguno,180,regular
Av. universitaria,2025-05-08,Jueves,15:00-16:00,no,ninguno,151,regular
Av. universitaria,2025-05-08,Jueves,16:00-17:00,no,ninguno,102,bajo
Av. universitaria,2025-05-08,Jueves,17:00-18:00,no,ninguno,156,regular
Av. universitaria,2025-05-08,Jueves,18:00-19:00,no,ninguno,269,alto
Av. universitaria,2025-05-08,Jueves,19:00-20:00,no,ninguno,145,regular
Av. universitaria,2025-05-08,Jueves,20:00-21:00,no,ninguno,244,alto
Av. universitaria,2025-05-08,Jueves,21:00-22:00,no,ninguno,105,bajo
Av. universitaria,2025-05-08,Jueves,22:00-23:00,no,ninguno,111,bajo
Av. universitaria,2025-05-08,Jueves,23:00-00:00,no,ninguno,135,regular
Av. la marina,2025-05-08,Jueves,00:00-01:00,no,ninguno,48,muy bajo
Av. la marina,2025-05-08,Jueves,01:00-02:00,no,ninguno,46,muy bajo
Av. la marina,2025-05-08,Jueves,02:00-03:00,no,ninguno,10,muy bajo
Av. la marina,2025-05-08,Jueves,03:00-04:00,no,ninguno,44,muy bajo
Av. la marina,2025-05-08,Jueves,04:00-05:00,no,ninguno,37,muy bajo
Av. la marina,2025-05-08,Jueves,05:00-06:00,no,ninguno,150,regular
Av. la marina,2025-05-08,Jueves,06:00-07:00,no,ninguno,135,regular
Av. la marina,2025-05-08,Jueves,07:00-08:00,no,ninguno,225,alto
Av. la marina,2025-05-08,Jueves,08:00-09:00,no,ninguno,97,bajo
Av. la marina,2025-05-08,Jueves,09:00-10:00,no,ninguno,158,regular
Av. la marina,2025-05-08,Jueves,10:00-11:00,no,ninguno,143,regular
Av. la marina,2025-05-08,Jueves,11:00-12:00,no,ninguno,92,bajo
Av. la marina,2025-05-08,Jueves,12:00-13:00,no,ninguno,96,bajo
Av. la marina,2025-05-08,Jueves,13:00-14:00,no,ninguno,103,bajo
Av. la marina,2025-05-08,Jueves,14:00-15:00,no,ninguno,167,regular
Av. la marina,2025-05-08,Jueves,15:00-16:00,no,ninguno,131,regular
Av. la marina,2025-05-08,Jueves,16:00-17:00,no,ninguno,180,regular
Av. la marina,2025-05-08,Jueves,17:00-18:00,no,ninguno,153,regular
Av. la marina,2025-05-08,Jueves,18:00-19:00,no,ninguno,135,regular
Av. la marina,2025-05-08,Jueves,19:00-20:00,no,ninguno,270,alto
Av. la marina,2025-05-08,Jueves,20:00-21:00,no,ninguno,201,alto
Av. la marina,2025-05-08,Jueves,21:00-22:00,no,ninguno,74,bajo
Av. la marina,2025-05-08,Jueves,22:00-23:00,no,ninguno,114,bajo
Av. la marina,2025-05-08,Jueves,23:00-00:00,no,ninguno,101,bajo
Av. abancay,2025-05-08,Jueves,00:00-01:00,no,ninguno,28,muy bajo
Av. abancay,2025-05-08,Jueves,01:00-02:00,no,ninguno,46,muy bajo
Av. abancay,2025-05-08,Jueves,02:00-03:00,no,ninguno,43,muy bajo
Av. abancay,2025-05-08,Jueves,03:00-04:00,no,ninguno,24,muy bajo
Av. abancay,2025-05-08,Jueves,04:00-05:00,no,ninguno,12,muy bajo
Av. abancay,2025-05-08,Jueves,05:00-06:00,no,ninguno,217,alto
Av. abancay,2025-05-08,Jueves,06:00-07:00,no,ninguno,150,regular
Av. abancay,2025-05-08,Jueves,07:00-08:00,no,ninguno,210,alto
Av. abancay,2025-05-08,Jueves,08:00-09:00,no,ninguno,148,regular
Av. abancay,2025-05-08,Jueves,09:00-10:00,no,ninguno,174,regular
Av. abancay,2025-05-08,Jueves,10:00-11:00,no,ninguno,109,bajo
Av. abancay,2025-05-08,Jueves,11:00-12:00,no,ninguno,162,regular
Av. abancay,2025-05-08,Jueves,12:00-13:00,no,ninguno,166,regular
Av. abancay,2025-05-08,Jueves,13:00-14:00,no,ninguno,146,regular
Av. abancay,2025-05-08,Jueves,14:00-15:00,no,ninguno,120,bajo
Av. abancay,2025-05-08,Jueves,15:00-16:00,no,ninguno,179,regular
Av. abancay,2025-05-08,Jueves,16:00-17:00,no,ninguno,164,regular
Av. abancay,2025-05-08,Jueves,17:00-18:00,no,ninguno,294,alto
Av. abancay,2025-05-08,Jueves,18:00-19:00,no,ninguno,246,alto
Av. abancay,2025-05-08,Jueves,19:00-20:00,no,ninguno,180,regular
Av. abancay,2025-05-08,Jueves,20:00-21:00,no,ninguno,261,alto
Av. abancay,2025-05-08,Jueves,21:00-22:00,no,ninguno,113,bajo
Av. abancay,2025-05-08,Jueves,22:00-23:00,no,ninguno,141,regular
Av. abancay,2025-05-08,Jueves,23:00-00:00,no,ninguno,146,regular
Av. mexico,2025-05-08,Jueves,00:00-01:00,no,ninguno,48,muy bajo
Av. mexico,2025-05-08,Jueves,01:00-02:00,no,ninguno,36,muy bajo
Av. mexico,2025-05-08,Jueves,02:00-03:00,no,ninguno,31,muy bajo
Av. mexico,2025-05-08,Jueves,03:00-04:00,no,ninguno,48,muy bajo
Av. mexico,2025-05-08,Jueves,04:00-05:00,no,ninguno,48,muy bajo
Av. mexico,2025-05-08,Jueves,05:00-06:00,no,ninguno,203,alto
Av. mexico,2025-05-08,Jueves,06:00-07:00,no,ninguno,202,alto
Av. mexico,2025-05-08,Jueves,07:00-08:00,no,ninguno,185,alto
Av. mexico,2025-05-08,Jueves,08:00-09:00,no,ninguno,178,regular
Av. mexico,2025-05-08,Jueves,09:00-10:00,no,ninguno,142,regular
Av. mexico,2025-05-08,Jueves,10:00-11:00,no,ninguno,136,regular
Av. mexico,2025-05-08,Jueves,11:00-12:00,no,ninguno,125,regular
Av. mexico,2025-05-08,Jueves,12:00-13:00,no,ninguno,132,regular
Av. mexico,2025-05-08,Jueves,13:00-14:00,no,ninguno,150,regular
Av. mexico,2025-05-08,Jueves,14:00-15:00,no,ninguno,145,regular
Av. mexico,2025-05-08,Jueves,15:00-16:00,no,ninguno,141,regular
Av. mexico,2025-05-08,Jueves,16:00-17:00,no,ninguno,105,bajo
Av. mexico,2025-05-08,Jueves,17:00-18:00,no,ninguno,203,alto
Av. mexico,2025-05-08,Jueves,18:00-19:00,no,ninguno,243,alto
Av. mexico,2025-05-08,Jueves,19:00-20:00,no,ninguno,257,alto
Av. mexico,2025-05-08,Jueves,20:00-21:00,no,ninguno,144,regular
Av. mexico,2025-05-08,Jueves,21:00-22:00,no,ninguno,71,bajo
Av. mexico,2025-05-08,Jueves,22:00-23:00,no,ninguno,83,bajo
Av. mexico,2025-05-08,Jueves,23:00-00:00,no,ninguno,97,bajo
Av. argentina,2025-05-08,Jueves,00:00-01:00,no,ninguno,17,muy bajo
Av. argentina,2025-05-08,Jueves,01:00-02:00,no,ninguno,24,muy bajo
Av. argentina,2025-05-08,Jueves,02:00-03:00,no,ninguno,14,muy bajo
Av. argentina,2025-05-08,Jueves,03:00-04:00,no,ninguno,36,muy bajo
Av. argentina,2025-05-08,Jueves,04:00-05:00,no,ninguno,40,muy bajo
Av. argentina,2025-05-08,Jueves,05:00-06:00,no,ninguno,165,regular
Av. argentina,2025-05-08,Jueves,06:00-07:00,no,ninguno,158,regular
Av. argentina,2025-05-08,Jueves,07:00-08:00,no,ninguno,100,bajo
Av. argentina,2025-05-08,Jueves,08:00-09:00,no,ninguno,147,regular
Av. argentina,2025-05-08,Jueves,09:00-10:00,no,ninguno,92,bajo
Av. argentina,2025-05-08,Jueves,10:00-11:00,no,ninguno,126,regular
Av. argentina,2025-05-08,Jueves,11:00-12:00,no,ninguno,172,regular
Av. argentina,2025-05-08,Jueves,12:00-13:00,no,ninguno,125,regular
Av. argentina,2025-05-08,Jueves,13:00-14:00,no,ninguno,156,regular
Av. argentina,2025-05-08,Jueves,14:00-15:00,no,ninguno,127,regular
Av. argentina,2025-05-08,Jueves,15:00-16:00,no,ninguno,94,bajo
Av. argentina,2025-05-08,Jueves,16:00-17:00,no,ninguno,139,regular
Av. argentina,2025-05-08,Jueves,17:00-18:00,no,ninguno,164,regular
Av. argentina,2025-05-08,Jueves,18:00-19:00,no,ninguno,165,regular
Av. argentina,2025-05-08,Jueves,19:00-20:00,no,ninguno,161,regular
Av. argentina,2025-05-08,Jueves,20:00-21:00,no,ninguno,210,alto
Av. argentina,2025-05-08,Jueves,21:00-22:00,no,ninguno,132,regular
Av. argentina,2025-05-08,Jueves,22:00-23:00,no,ninguno,122,regular
Av. argentina,2025-05-08,Jueves,23:00-00:00,no,ninguno,125,regular
Av. venezuela,2025-05-08,Jueves,00:00-01:00,no,ninguno,36,muy bajo
Av. venezuela,2025-05-08,Jueves,01:00-02:00,no,ninguno,31,muy bajo
Av. venezuela,2025-05-08,Jueves,02:00-03:00,no,ninguno,47,muy bajo
Av. venezuela,2025-05-08,Jueves,03:00-04:00,no,ninguno,43,muy bajo
Av. venezuela,2025-05-08,Jueves,04:00-05:00,no,ninguno,21,muy bajo
Av. venezuela,2025-05-08,Jueves,05:00-06:00,no,ninguno,212,alto
Av. venezuela,2025-05-08,Jueves,06:00-07:00,no,ninguno,166,regular
Av. venezuela,2025-05-08,Jueves,07:00-08:00,no,ninguno,109,bajo
Av. venezuela,2025-05-08,Jueves,08:00-09:00,no,ninguno,113,bajo
Av. venezuela,2025-05-08,Jueves,09:00-10:00,no,ninguno,158,regular
Av. venezuela,2025-05-08,Jueves,10:00-11:00,no,ninguno,139,regular
Av. venezuela,2025-05-08,Jueves,11:00-12:00,no,ninguno,153,regular
Av. venezuela,2025-05-08,Jueves,12:00-13:00,no,ninguno,118,bajo
Av. venezuela,2025-05-08,Jueves,13:00-14:00,no,ninguno,112,bajo
Av. venezuela,2025-05-08,Jueves,14:00-15:00,no,ninguno,93,bajo
Av. venezuela,2025-05-08,Jueves,15:00-16:00,no,ninguno,101,bajo
Av. venezuela,2025-05-08,Jueves,16:00-17:00,no,ninguno,175,regular
Av. venezuela,2025-05-08,Jueves,17:00-18:00,no,ninguno,255,alto
Av. venezuela,2025-05-08,Jueves,18:00-19:00,no,ninguno,164,regular
Av. venezuela,2025-05-08,Jueves,19:00-20:00,no,ninguno,207,alto
Av. venezuela,2025-05-08,Jueves,20:00-21:00,no,ninguno,159,regular
Av. venezuela,2025-05-08,Jueves,21:00-22:00,no,ninguno,102,bajo
Av. venezuela,2025-05-08,Jueves,22:00-23:00,no,ninguno,68,bajo
Av. venezuela,2025-05-08,Jueves,23:00-00:00,no,ninguno,96,bajo
Av. paseo de la república,2025-05-09,Viernes,00:00-01:00,no,ninguno,48,muy bajo
Av. paseo de la república,2025-05-09,Viernes,01:00-02:00,no,ninguno,16,muy bajo
Av. paseo de la república,2025-05-09,Viernes,02:00-03:00,no,ninguno,35,muy bajo
Av. paseo de la república,2025-05-09,Viernes,03:00-04:00,no,ninguno,18,muy bajo
Av. paseo de la república,2025-05-09,Viernes,04:00-05:00,no,ninguno,37,muy bajo
Av. paseo de la república,2025-05-09,Viernes,05:00-06:00,no,ninguno,227,alto
Av. paseo de la república,2025-05-09,Viernes,06:00-07:00,no,ninguno,188,alto
Av. paseo de la república,2025-05-09,Viernes,07:00-08:00,no,ninguno,200,alto
Av. paseo de la república,2025-05-09,Viernes,08:00-09:00,no,ninguno,127,regular
Av. paseo de la república,2025-05-09,Viernes,09:00-10:00,no,ninguno,175,regular
Av. paseo de la república,2025-05-09,Viernes,10:00-11:00,no,ninguno,130,regular
Av. paseo de la república,2025-05-09,Viernes,11:00-12:00,no,ninguno,94,bajo
Av. paseo de la república,2025-05-09,Viernes,12:00-13:00,no,ninguno,119,bajo
Av. paseo de la república,2025-05-09,Viernes,13:00-14:00,no,ninguno,147,regular
Av. paseo de la república,2025-05-09,Viernes,14:00-15:00,no,ninguno,115,bajo
Av. paseo de la república,2025-05-09,Viernes,15:00-16:00,no,ninguno,118,bajo
Av. paseo de la república,2025-05-09,Viernes,16:00-17:00,no,ninguno,138,regular
Av. paseo de la república,2025-05-09,Viernes,17:00-18:00,no,ninguno,201,alto
Av. paseo de la república,2025-05-09,Viernes,18:00-19:00,no,ninguno,198,alto
Av. paseo de la república,2025-05-09,Viernes,19:00-20:00,no,ninguno,211,alto
Av. paseo de la república,2025-05-09,Viernes,20:00-21:00,no,ninguno,171,regular
Av. paseo de la república,2025-05-09,Viernes,21:00-22:00,no,ninguno,64,bajo
Av. paseo de la república,2025-05-09,Viernes,22:00-23:00,no,ninguno,124,regular
Av. paseo de la república,2025-05-09,Viernes,23:00-00:00,no,ninguno,110,bajo
Av. alfredo benavides,2025-05-09,Viernes,00:00-01:00,no,ninguno,32,muy bajo
Av. alfredo benavides,2025-05-09,Viernes,01:00-02:00,no,ninguno,19,muy bajo
Av. alfredo benavides,2025-05-09,Viernes,02:00-03:00,no,ninguno,24,muy bajo
Av. alfredo benavides,2025-05-09,Viernes,03:00-04:00,no,ninguno,30,muy bajo
Av. alfredo benavides,2025-05-09,Viernes,04:00-05:00,no,ninguno,24,muy bajo
Av. alfredo benavides,2025-05-09,Viernes,05:00-06:00,no,ninguno,138,regular
Av. alfredo benavides,2025-05-09,Viernes,06:00-07:00,no,ninguno,153,regular
Av. alfredo benavides,2025-05-09,Viernes,07:00-08:00,no,ninguno,160,regular
Av. alfredo benavides,2025-05-09,Viernes,08:00-09:00,no,ninguno,120,bajo
Av. alfredo benavides,2025-05-09,Viernes,09:00-10:00,no,ninguno,126,regular
Av. alfredo benavides,2025-05-09,Viernes,10:00-11:00,no,ninguno,180,regular
Av. alfredo benavides,2025-05-09,Viernes,11:00-12:00,no,ninguno,179,regular
Av. alfredo benavides,2025-05-09,Viernes,12:00-13:00,no,ninguno,115,bajo
Av. alfredo benavides,2025-05-09,Viernes,13:00-14:00,no,ninguno,100,bajo
Av. alfredo benavides,2025-05-09,Viernes,14:00-15:00,no,ninguno,142,regular
Av. alfredo benavides,2025-05-09,Viernes,15:00-16:00,no,ninguno,141,regular
Av. alfredo benavides,2025-05-09,Viernes,16:00-17:00,no,ninguno,161,regular
Av. alfredo benavides,2025-05-09,Viernes,17:00-18:00,no,ninguno,158,regular
Av. alfredo benavides,2025-05-09,Viernes,18:00-19:00,no,ninguno,232,alto
Av. alfredo benavides,2025-05-09,Viernes,19:00-20:00,no,ninguno,210,alto
Av. alfredo benavides,2025-05-09,Viernes,20:00-21:00,no,ninguno,250,alto
Av. alfredo benavides,2025-05-09,Viernes,21:00-22:00,no,ninguno,69,bajo
Av. alfredo benavides,2025-05-09,Viernes,22:00-23:00,no,ninguno,68,bajo
Av. alfredo benavides,2025-05-09,Viernes,23:00-00:00,no,ninguno,118,bajo
Av. universitaria,2025-05-09,Viernes,00:00-01:00,no,ninguno,26,muy bajo
Av. universitaria,2025-05-09,Viernes,01:00-02:00,no,ninguno,21,muy bajo
Av. universitaria,2025-05-09,Viernes,02:00-03:00,no,ninguno,15,muy bajo
Av. universitaria,2025-05-09,Viernes,03:00-04:00,no,ninguno,47,muy bajo
Av. universitaria,2025-05-09,Viernes,04:00-05:00,no,ninguno,49,muy bajo
Av. universitaria,2025-05-09,Viernes,05:00-06:00,no,ninguno,171,regular
Av. universitaria,2025-05-09,Viernes,06:00-07:00,no,ninguno,215,alto
Av. universitaria,2025-05-09,Viernes,07:00-08:00,no,ninguno,140,regular
Av. universitaria,2025-05-09,Viernes,08:00-09:00,no,ninguno,108,bajo
Av. universitaria,2025-05-09,Viernes,09:00-10:00,no,ninguno,148,regular
Av. universitaria,2025-05-09,Viernes,10:00-11:00,no,ninguno,92,bajo
Av. universitaria,2025-05-09,Viernes,11:00-12:00,no,ninguno,116,bajo
Av. universitaria,2025-05-09,Viernes,12:00-13:00,no,ninguno,116,bajo
Av. universitaria,2025-05-09,Viernes,13:00-14:00,no,ninguno,105,bajo
Av. universitaria,2025-05-09,Viernes,14:00-15:00,no,ninguno,160,regular
Av. universitaria,2025-05-09,Viernes,15:00-16:00,no,ninguno,129,regular
Av. universitaria,2025-05-09,Viernes,16:00-17:00,no,ninguno,119,bajo
Av. universitaria,2025-05-09,Viernes,17:00-18:00,no,ninguno,139,regular
Av. universitaria,2025-05-09,Viernes,18:00-19:00,no,ninguno,169,regular
Av. universitaria,2025-05-09,Viernes,19:00-20:00,no,ninguno,144,regular
Av. universitaria,2025-05-09,Viernes,20:00-21:00,no,ninguno,244,alto
Av. universitaria,2025-05-09,Viernes,21:00-22:00,no,ninguno,144,regular
Av. universitaria,2025-05-09,Viernes,22:00-23:00,no,ninguno,68,bajo
Av. universitaria,2025-05-09,Viernes,23:00-00:00,no,ninguno,87,bajo
Av. la marina,2025-05-09,Viernes,00:00-01:00,no,ninguno,27,muy bajo
Av. la marina,2025-05-09,Viernes,01:00-02:00,no,ninguno,14,muy bajo
Av. la marina,2025-05-09,Viernes,02:00-03:00,no,ninguno,29,muy bajo
Av. la marina,2025-05-09,Viernes,03:00-04:00,no,ninguno,11,muy bajo
Av. la marina,2025-05-09,Viernes,04:00-05:00,no,ninguno,17,muy bajo
Av. la marina,2025-05-09,Viernes,05:00-06:00,no,ninguno,176,regular
Av. la marina,2025-05-09,Viernes,06:00-07:00,no,ninguno,131,regular
Av. la marina,2025-05-09,Viernes,07:00-08:00,no,ninguno,222,alto
Av. la marina,2025-05-09,Viernes,08:00-09:00,no,ninguno,103,bajo
Av. la marina,2025-05-09,Viernes,09:00-10:00,no,ninguno,178,regular
Av. la marina,2025-05-09,Viernes,10:00-11:00,no,ninguno,98,bajo
Av. la marina,2025-05-09,Viernes,11:00-12:00,no,ninguno,121,regular
Av. la marina,2025-05-09,Viernes,12:00-13:00,no,ninguno,145,regular
Av. la marina,2025-05-09,Viernes,13:00-14:00,no,ninguno,163,regular
Av. la marina,2025-05-09,Viernes,14:00-15:00,no,ninguno,161,regular
Av. la marina,2025-05-09,Viernes,15:00-16:00,no,ninguno,149,regular
Av. la marina,2025-05-09,Viernes,16:00-17:00,no,ninguno,91,bajo
Av. la marina,2025-05-09,Viernes,17:00-18:00,no,ninguno,289,alto
Av. la marina,2025-05-09,Viernes,18:00-19:00,no,ninguno,147,regular
Av. la marina,2025-05-09,Viernes,19:00-20:00,no,ninguno,247,alto
Av. la marina,2025-05-09,Viernes,20:00-21:00,no,ninguno,283,alto
Av. la marina,2025-05-09,Viernes,21:00-22:00,no,ninguno,60,bajo
Av. la marina,2025-05-09,Viernes,22:00-23:00,no,ninguno,71,bajo
Av. la marina,2025-05-09,Viernes,23:00-00:00,no,ninguno,121,regular
Av. abancay,2025-05-09,Viernes,00:00-01:00,no,ninguno,16,muy bajo
Av. abancay,2025-05-09,Viernes,01:00-02:00,no,ninguno,15,muy bajo
Av. abancay,2025-05-09,Viernes,02:00-03:00,no,ninguno,18,muy bajo
Av. abancay,2025-05-09,Viernes,03:00-04:00,no,ninguno,36,muy bajo
Av. abancay,2025-05-09,Viernes,04:00-05:00,no,ninguno,23,muy bajo
Av. abancay,2025-05-09,Viernes,05:00-06:00,no,ninguno,246,alto
Av. abancay,2025-05-09,Viernes,06:00-07:00,no,ninguno,166,regular
Av. abancay,2025-05-09,Viernes,07:00-08:00,no,ninguno,118,bajo
Av. abancay,2025-05-09,Viernes,08:00-09:00,no,ninguno,108,bajo
Av. abancay,2025-05-09,Viernes,09:00-10:00,no,ninguno,101,bajo
Av. abancay,2025-05-09,Viernes,10:00-11:00,no,ninguno,164,regular
Av. abancay,2025-05-09,Viernes,11:00-12:00,no,ninguno,146,regular
Av. abancay,2025-05-09,Viernes,12:00-13:00,no,ninguno,99,bajo
Av. abancay,2025-05-09,Viernes,13:00-14:00,no,ninguno,150,regular
Av. abancay,2025-05-09,Viernes,14:00-15:00,no,ninguno,152,regular
Av. abancay,2025-05-09,Viernes,15:00-16:00,no,ninguno,144,regular
Av. abancay,2025-05-09,Viernes,16:00-17:00,no,ninguno,163,regular
Av. abancay,2025-05-09,Viernes,17:00-18:00,no,ninguno,294,alto
Av. abancay,2025-05-09,Viernes,18:00-19:00,no,ninguno,163,regular
Av. abancay,2025-05-09,Viernes,19:00-20:00,no,ninguno,162,regular
Av. abancay,2025-05-09,Viernes,20:00-21:00,no,ninguno,148,regular
Av. abancay,2025-05-09,Viernes,21:00-22:00,no,ninguno,121,regular
Av. abancay,2025-05-09,Viernes,22:00-23:00,no,ninguno,102,bajo
Av. abancay,2025-05-09,Viernes,23:00-00:00,no,ninguno,133,regular
Av. mexico,2025-05-09,Viernes,00:00-01:00,no,ninguno,47,muy bajo
Av. mexico,2025-05-09,Viernes,01:00-02:00,no,ninguno,30,muy bajo
Av. mexico,2025-05-09,Viernes,02:00-03:00,no,ninguno,12,muy bajo
Av. mexico,2025-05-09,Viernes,03:00-04:00,no,ninguno,47,muy bajo
Av. mexico,2025-05-09,Viernes,04:00-05:00,no,ninguno,45,muy bajo
Av. mexico,2025-05-09,Viernes,05:00-06:00,no,ninguno,204,alto
Av. mexico,2025-05-09,Viernes,06:00-07:00,no,ninguno,156,regular
Av. mexico,2025-05-09,Viernes,07:00-08:00,no,ninguno,158,regular
Av. mexico,2025-05-09,Viernes,08:00-09:00,no,ninguno,105,bajo
Av. mexico,2025-05-09,Viernes,09:00-10:00,no,ninguno,95,bajo
Av. mexico,2025-05-09,Viernes,10:00-11:00,no,ninguno,154,regular
Av. mexico,2025-05-09,Viernes,11:00-12:00,no,ninguno,111,bajo
Av. mexico,2025-05-09,Viernes,12:00-13:00,no,ninguno,173,regular
Av. mexico,2025-05-09,Viernes,13:00-14:00,no,ninguno,164,regular
Av. mexico,2025-05-09,Viernes,14:00-15:00,no,ninguno,122,regular
Av. mexico,2025-05-09,Viernes,15:00-16:00,no,ninguno,177,regular
Av. mexico,2025-05-09,Viernes,16:00-17:00,no,ninguno,163,regular
Av. mexico,2025-05-09,Viernes,17:00-18:00,no,ninguno,135,regular
Av. mexico,2025-05-09,Viernes,18:00-19:00,no,ninguno,227,alto
Av. mexico,2025-05-09,Viernes,19:00-20:00,no,ninguno,274,alto
Av. mexico,2025-05-09,Viernes,20:00-21:00,no,ninguno,281,alto
Av. mexico,2025-05-09,Viernes,21:00-22:00,no,ninguno,60,bajo
Av. mexico,2025-05-09,Viernes,22:00-23:00,no,ninguno,149,regular
Av. mexico,2025-05-09,Viernes,23:00-00:00,no,ninguno,107,bajo
Av. argentina,2025-05-09,Viernes,00:00-01:00,no,ninguno,48,muy bajo
Av. argentina,2025-05-09,Viernes,01:00-02:00,no,ninguno,14,muy bajo
Av. argentina,2025-05-09,Viernes,02:00-03:00,no,ninguno,40,muy bajo
Av. argentina,2025-05-09,Viernes,03:00-04:00,no,ninguno,11,muy bajo
Av. argentina,2025-05-09,Viernes,04:00-05:00,no,ninguno,18,muy bajo
Av. argentina,2025-05-09,Viernes,05:00-06:00,no,ninguno,155,regular
Av. argentina,2025-05-09,Viernes,06:00-07:00,no,ninguno,141,regular
Av. argentina,2025-05-09,Viernes,07:00-08:00,no,ninguno,236,alto
Av. argentina,2025-05-09,Viernes,08:00-09:00,no,ninguno,165,regular
Av. argentina,2025-05-09,Viernes,09:00-10:00,no,ninguno,108,bajo
Av. argentina,2025-05-09,Viernes,10:00-11:00,no,ninguno,118,bajo
Av. argentina,2025-05-09,Viernes,11:00-12:00,no,ninguno,141,regular
