Zona,Fecha,DiaSemana,HoraInicio,HoraFin,Feriado,EventoEspecial,FlujoVehicular,Congestion
Av. Mexico,2025-05-07,Friday,05:00,06:00,si,ninguno,161,regular
Av. Mexico,2025-05-07,Friday,06:00,07:00,si,ninguno,222,alto
Av. Mexico,2025-05-07,Friday,07:00,08:00,si,ninguno,199,alto
Av. Mexico,2025-05-07,Friday,08:00,09:00,si,ninguno,123,regular
Av. Mexico,2025-05-07,Friday,09:00,10:00,si,ninguno,119,bajo
Av. Mexico,2025-05-07,Friday,10:00,11:00,si,ninguno,110,bajo
Av. Mexico,2025-05-07,Friday,11:00,12:00,si,ninguno,94,bajo
Av. Mexico,2025-05-07,Friday,12:00,13:00,si,ninguno,120,regular
Av. Mexico,2025-05-07,Friday,13:00,14:00,si,ninguno,94,bajo
Av. Mexico,2025-05-07,Friday,14:00,15:00,si,ninguno,113,bajo
Av. Mexico,2025-05-07,Friday,15:00,16:00,si,ninguno,177,regular
Av. Mexico,2025-05-07,Friday,16:00,17:00,si,ninguno,185,alto
Av. Mexico,2025-05-07,Friday,17:00,18:00,si,ninguno,204,alto
Av. Mexico,2025-05-07,Friday,18:00,19:00,si,ninguno,273,muy alto
Av. Mexico,2025-05-07,Friday,19:00,20:00,si,ninguno,262,muy alto
Av. Mexico,2025-05-07,Friday,20:00,21:00,si,ninguno,114,bajo
Av. Mexico,2025-05-07,Friday,21:00,22:00,si,ninguno,176,regular
Av. Mexico,2025-05-07,Friday,22:00,23:00,si,ninguno,99,bajo
Av. Mexico,2025-05-07,Friday,23:00,24:00,si,ninguno,43,muy bajo
Av. Argentina,2025-05-07,Friday,00:00,01:00,si,ninguno,28,muy bajo
Av. Argentina,2025-05-07,Friday,01:00,02:00,si,ninguno,83,bajo
Av. Argentina,2025-05-07,Friday,02:00,03:00,si,ninguno,99,bajo
Av. Argentina,2025-05-07,Friday,03:00,04:00,si,ninguno,80,bajo
Av. Argentina,2025-05-07,Friday,04:00,05:00,si,ninguno,46,muy bajo
Av. Argentina,2025-05-07,Friday,05:00,06:00,si,ninguno,270,muy alto
Av. Argentina,2025-05-07,Friday,06:00,07:00,si,ninguno,208,alto
Av. Argentina,2025-05-07,Friday,07:00,08:00,si,ninguno,230,alto
Av. Argentina,2025-05-07,Friday,08:00,09:00,si,ninguno,106,bajo
Av. Argentina,2025-05-07,Friday,09:00,10:00,si,ninguno,153,regular
Av. Argentina,2025-05-07,Friday,10:00,11:00,si,ninguno,123,regular
Av. Argentina,2025-05-07,Friday,11:00,12:00,si,ninguno,105,bajo
Av. Argentina,2025-05-07,Friday,12:00,13:00,si,ninguno,85,bajo
Av. Argentina,2025-05-07,Friday,13:00,14:00,si,ninguno,111,bajo
Av. Argentina,2025-05-07,Friday,14:00,15:00,si,ninguno,110,bajo
Av. Argentina,2025-05-07,Friday,15:00,16:00,si,ninguno,124,regular
Av. Argentina,2025-05-07,Friday,16:00,17:00,si,ninguno,136,regular
Av. Argentina,2025-05-07,Friday,17:00,18:00,si,ninguno,247,alto
Av. Argentina,2025-05-07,Friday,18:00,19:00,si,ninguno,302,muy alto
Av. Argentina,2025-05-07,Friday,19:00,20:00,si,ninguno,303,muy alto
Av. Argentina,2025-05-07,Friday,20:00,21:00,si,ninguno,152,regular
Av. Argentina,2025-05-07,Friday,21:00,22:00,si,ninguno,163,regular
Av. Argentina,2025-05-07,Friday,22:00,23:00,si,ninguno,46,muy bajo
Av. Argentina,2025-05-07,Friday,23:00,24:00,si,ninguno,53,bajo
Av. Venezuela,2025-05-07,Friday,00:00,01:00,si,ninguno,39,muy bajo
Av. Venezuela,2025-05-07,Friday,01:00,02:00,si,ninguno,20,muy bajo
Av. Venezuela,2025-05-07,Friday,02:00,03:00,si,ninguno,74,bajo
Av. Venezuela,2025-05-07,Friday,03:00,04:00,si,ninguno,76,bajo
Av. Venezuela,2025-05-07,Friday,04:00,05:00,si,ninguno,80,bajo
Av. Venezuela,2025-05-07,Friday,05:00,06:00,si,ninguno,231,alto
Av. Venezuela,2025-05-07,Friday,06:00,07:00,si,ninguno,238,alto
Av. Venezuela,2025-05-07,Friday,07:00,08:00,si,ninguno,282,muy alto
Av. Venezuela,2025-05-07,Friday,08:00,09:00,si,ninguno,173,regular
Av. Venezuela,2025-05-07,Friday,09:00,10:00,si,ninguno,192,alto
Av. Venezuela,2025-05-07,Friday,10:00,11:00,si,ninguno,89,bajo
Av. Venezuela,2025-05-07,Friday,11:00,12:00,si,ninguno,90,bajo
Av. Venezuela,2025-05-07,Friday,12:00,13:00,si,ninguno,147,regular
Av. Venezuela,2025-05-07,Friday,13:00,14:00,si,ninguno,124,regular
Av. Venezuela,2025-05-07,Friday,14:00,15:00,si,ninguno,117,bajo
Av. Venezuela,2025-05-07,Friday,15:00,16:00,si,ninguno,180,alto
Av. Venezuela,2025-05-07,Friday,16:00,17:00,si,ninguno,230,alto
Av. Venezuela,2025-05-07,Friday,17:00,18:00,si,ninguno,237,alto
Av. Venezuela,2025-05-07,Friday,18:00,19:00,si,ninguno,272,muy alto
Av. Venezuela,2025-05-07,Friday,19:00,20:00,si,ninguno,299,muy alto
Av. Venezuela,2025-05-07,Friday,20:00,21:00,si,ninguno,118,bajo
Av. Venezuela,2025-05-07,Friday,21:00,22:00,si,ninguno,175,regular
Av. Venezuela,2025-05-07,Friday,22:00,23:00,si,ninguno,96,bajo
Av. Venezuela,2025-05-07,Friday,23:00,24:00,si,ninguno,49,muy bajo
Av. Paseo de la Republica,2025-05-08,Saturday,00:00,01:00,no,ninguno,56,bajo
Av. Paseo de la Republica,2025-05-08,Saturday,01:00,02:00,no,ninguno,45,muy bajo
Av. Paseo de la Republica,2025-05-08,Saturday,02:00,03:00,no,ninguno,67,bajo
Av. Paseo de la Republica,2025-05-08,Saturday,03:00,04:00,no,ninguno,98,bajo
Av. Paseo de la Republica,2025-05-08,Saturday,04:00,05:00,no,ninguno,73,bajo
Av. Paseo de la Republica,2025-05-08,Saturday,05:00,06:00,no,ninguno,225,alto
Av. Paseo de la Republica,2025-05-08,Saturday,06:00,07:00,no,ninguno,232,alto
Av. Paseo de la Republica,2025-05-08,Saturday,07:00,08:00,no,ninguno,248,alto
Av. Paseo de la Republica,2025-05-08,Saturday,08:00,09:00,no,ninguno,166,regular
Av. Paseo de la Republica,2025-05-08,Saturday,09:00,10:00,no,ninguno,137,regular
Av. Paseo de la Republica,2025-05-08,Saturday,10:00,11:00,no,ninguno,149,regular
Av. Paseo de la Republica,2025-05-08,Saturday,11:00,12:00,no,ninguno,82,bajo
Av. Paseo de la Republica,2025-05-08,Saturday,12:00,13:00,no,ninguno,126,regular
Av. Paseo de la Republica,2025-05-08,Saturday,13:00,14:00,no,ninguno,114,bajo
Av. Paseo de la Republica,2025-05-08,Saturday,14:00,15:00,no,ninguno,147,regular
Av. Paseo de la Republica,2025-05-08,Saturday,15:00,16:00,no,ninguno,186,alto
Av. Paseo de la Republica,2025-05-08,Saturday,16:00,17:00,no,ninguno,127,regular
Av. Paseo de la Republica,2025-05-08,Saturday,17:00,18:00,no,ninguno,329,muy alto
Av. Paseo de la Republica,2025-05-08,Saturday,18:00,19:00,no,ninguno,277,muy alto
Av. Paseo de la Republica,2025-05-08,Saturday,19:00,20:00,no,ninguno,218,alto
Av. Paseo de la Republica,2025-05-08,Saturday,20:00,21:00,no,ninguno,123,regular
Av. Paseo de la Republica,2025-05-08,Saturday,21:00,22:00,no,ninguno,138,regular
Av. Paseo de la Republica,2025-05-08,Saturday,22:00,23:00,no,ninguno,69,bajo
Av. Paseo de la Republica,2025-05-08,Saturday,23:00,24:00,no,ninguno,92,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,00:00,01:00,no,ninguno,56,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,01:00,02:00,no,ninguno,91,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,02:00,03:00,no,ninguno,61,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,03:00,04:00,no,ninguno,77,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,04:00,05:00,no,ninguno,73,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,05:00,06:00,no,ninguno,270,muy alto
Av. Alfredo Benavides,2025-05-08,Saturday,06:00,07:00,no,ninguno,191,alto
Av. Alfredo Benavides,2025-05-08,Saturday,07:00,08:00,no,ninguno,167,regular
Av. Alfredo Benavides,2025-05-08,Saturday,08:00,09:00,no,ninguno,163,regular
Av. Alfredo Benavides,2025-05-08,Saturday,09:00,10:00,no,ninguno,185,alto
Av. Alfredo Benavides,2025-05-08,Saturday,10:00,11:00,no,ninguno,149,regular
Av. Alfredo Benavides,2025-05-08,Saturday,11:00,12:00,no,ninguno,107,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,12:00,13:00,no,ninguno,134,regular
Av. Alfredo Benavides,2025-05-08,Saturday,13:00,14:00,no,ninguno,97,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,14:00,15:00,no,ninguno,87,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,15:00,16:00,no,ninguno,159,regular
Av. Alfredo Benavides,2025-05-08,Saturday,16:00,17:00,no,ninguno,140,regular
Av. Alfredo Benavides,2025-05-08,Saturday,17:00,18:00,no,ninguno,314,muy alto
Av. Alfredo Benavides,2025-05-08,Saturday,18:00,19:00,no,ninguno,269,muy alto
Av. Alfredo Benavides,2025-05-08,Saturday,19:00,20:00,no,ninguno,282,muy alto
Av. Alfredo Benavides,2025-05-08,Saturday,20:00,21:00,no,ninguno,138,regular
Av. Alfredo Benavides,2025-05-08,Saturday,21:00,22:00,no,ninguno,114,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,22:00,23:00,no,ninguno,83,bajo
Av. Alfredo Benavides,2025-05-08,Saturday,23:00,24:00,no,ninguno,54,bajo
Av. Universitaria,2025-05-08,Saturday,00:00,01:00,no,ninguno,56,bajo
Av. Universitaria,2025-05-08,Saturday,01:00,02:00,no,ninguno,87,bajo
Av. Universitaria,2025-05-08,Saturday,02:00,03:00,no,ninguno,96,bajo
Av. Universitaria,2025-05-08,Saturday,03:00,04:00,no,ninguno,79,bajo
Av. Universitaria,2025-05-08,Saturday,04:00,05:00,no,ninguno,87,bajo
Av. Universitaria,2025-05-08,Saturday,05:00,06:00,no,ninguno,240,alto
Av. Universitaria,2025-05-08,Saturday,06:00,07:00,no,ninguno,173,regular
Av. Universitaria,2025-05-08,Saturday,07:00,08:00,no,ninguno,173,regular
Av. Universitaria,2025-05-08,Saturday,08:00,09:00,no,ninguno,130,regular
Av. Universitaria,2025-05-08,Saturday,09:00,10:00,no,ninguno,171,regular
Av. Universitaria,2025-05-08,Saturday,10:00,11:00,no,ninguno,96,bajo
Av. Universitaria,2025-05-08,Saturday,11:00,12:00,no,ninguno,103,bajo
Av. Universitaria,2025-05-08,Saturday,12:00,13:00,no,ninguno,111,bajo
Av. Universitaria,2025-05-08,Saturday,13:00,14:00,no,ninguno,146,regular
Av. Universitaria,2025-05-08,Saturday,14:00,15:00,no,ninguno,91,bajo
Av. Universitaria,2025-05-08,Saturday,15:00,16:00,no,ninguno,171,regular
Av. Universitaria,2025-05-08,Saturday,16:00,17:00,no,ninguno,145,regular
Av. Universitaria,2025-05-08,Saturday,17:00,18:00,no,ninguno,288,muy alto
Av. Universitaria,2025-05-08,Saturday,18:00,19:00,no,ninguno,258,muy alto
Av. Universitaria,2025-05-08,Saturday,19:00,20:00,no,ninguno,344,muy alto
Av. Universitaria,2025-05-08,Saturday,20:00,21:00,no,ninguno,154,regular
Av. Universitaria,2025-05-08,Saturday,21:00,22:00,no,ninguno,172,regular
Av. Universitaria,2025-05-08,Saturday,22:00,23:00,no,ninguno,83,bajo
Av. Universitaria,2025-05-08,Saturday,23:00,24:00,no,ninguno,43,muy bajo
Av. de la Marina,2025-05-08,Saturday,00:00,01:00,no,ninguno,56,bajo
Av. de la Marina,2025-05-08,Saturday,01:00,02:00,no,ninguno,25,muy bajo
Av. de la Marina,2025-05-08,Saturday,02:00,03:00,no,ninguno,86,bajo
Av. de la Marina,2025-05-08,Saturday,03:00,04:00,no,ninguno,61,bajo
Av. de la Marina,2025-05-08,Saturday,04:00,05:00,no,ninguno,79,bajo
Av. de la Marina,2025-05-08,Saturday,05:00,06:00,no,ninguno,184,alto
Av. de la Marina,2025-05-08,Saturday,06:00,07:00,no,ninguno,291,muy alto
Av. de la Marina,2025-05-08,Saturday,07:00,08:00,no,ninguno,227,alto
Av. de la Marina,2025-05-08,Saturday,08:00,09:00,no,ninguno,138,regular
Av. de la Marina,2025-05-08,Saturday,09:00,10:00,no,ninguno,178,regular
Av. de la Marina,2025-05-08,Saturday,10:00,11:00,no,ninguno,81,bajo
Av. de la Marina,2025-05-08,Saturday,11:00,12:00,no,ninguno,98,bajo
Av. de la Marina,2025-05-08,Saturday,12:00,13:00,no,ninguno,107,bajo
Av. de la Marina,2025-05-08,Saturday,13:00,14:00,no,ninguno,145,regular
Av. de la Marina,2025-05-08,Saturday,14:00,15:00,no,ninguno,115,bajo
Av. de la Marina,2025-05-08,Saturday,15:00,16:00,no,ninguno,244,alto
Av. de la Marina,2025-05-08,Saturday,16:00,17:00,no,ninguno,147,regular
Av. de la Marina,2025-05-08,Saturday,17:00,18:00,no,ninguno,297,muy alto
Av. de la Marina,2025-05-08,Saturday,18:00,19:00,no,ninguno,281,muy alto
Av. de la Marina,2025-05-08,Saturday,19:00,20:00,no,ninguno,266,muy alto
Av. de la Marina,2025-05-08,Saturday,20:00,21:00,no,ninguno,158,regular
Av. de la Marina,2025-05-08,Saturday,21:00,22:00,no,ninguno,139,regular
Av. de la Marina,2025-05-08,Saturday,22:00,23:00,no,ninguno,55,bajo
Av. de la Marina,2025-05-08,Saturday,23:00,24:00,no,ninguno,97,bajo
Av. Abancay,2025-05-08,Saturday,00:00,01:00,no,ninguno,93,bajo
Av. Abancay,2025-05-08,Saturday,01:00,02:00,no,ninguno,26,muy bajo
Av. Abancay,2025-05-08,Saturday,02:00,03:00,no,ninguno,61,bajo
Av. Abancay,2025-05-08,Saturday,03:00,04:00,no,ninguno,48,muy bajo
Av. Abancay,2025-05-08,Saturday,04:00,05:00,no,ninguno,60,bajo
Av. Abancay,2025-05-08,Saturday,05:00,06:00,no,ninguno,295,muy alto
Av. Abancay,2025-05-08,Saturday,06:00,07:00,no,ninguno,263,muy alto
Av. Abancay,2025-05-08,Saturday,07:00,08:00,no,ninguno,190,alto
Av. Abancay,2025-05-08,Saturday,08:00,09:00,no,ninguno,109,bajo
Av. Abancay,2025-05-08,Saturday,09:00,10:00,no,ninguno,126,regular
Av. Abancay,2025-05-08,Saturday,10:00,11:00,no,ninguno,95,bajo
Av. Abancay,2025-05-08,Saturday,11:00,12:00,no,ninguno,113,bajo
Av. Abancay,2025-05-08,Saturday,12:00,13:00,no,ninguno,80,bajo
Av. Abancay,2025-05-08,Saturday,13:00,14:00,no,ninguno,81,bajo
Av. Abancay,2025-05-08,Saturday,14:00,15:00,no,ninguno,130,regular
Av. Abancay,2025-05-08,Saturday,15:00,16:00,no,ninguno,127,regular
Av. Abancay,2025-05-08,Saturday,16:00,17:00,no,ninguno,132,regular
Av. Abancay,2025-05-08,Saturday,17:00,18:00,no,ninguno,299,muy alto
Av. Abancay,2025-05-08,Saturday,18:00,19:00,no,ninguno,288,muy alto
Av. Abancay,2025-05-08,Saturday,19:00,20:00,no,ninguno,203,alto
Av. Abancay,2025-05-08,Saturday,20:00,21:00,no,ninguno,176,regular
Av. Abancay,2025-05-08,Saturday,21:00,22:00,no,ninguno,149,regular
Av. Abancay,2025-05-08,Saturday,22:00,23:00,no,ninguno,87,bajo
Av. Abancay,2025-05-08,Saturday,23:00,24:00,no,ninguno,79,bajo
Av. Mexico,2025-05-08,Saturday,00:00,01:00,no,ninguno,40,muy bajo
Av. Mexico,2025-05-08,Saturday,01:00,02:00,no,ninguno,35,muy bajo
Av. Mexico,2025-05-08,Saturday,02:00,03:00,no,ninguno,65,bajo
Av. Mexico,2025-05-08,Saturday,03:00,04:00,no,ninguno,72,bajo
Av. Mexico,2025-05-08,Saturday,04:00,05:00,no,ninguno,27,muy bajo
Av. Mexico,2025-05-08,Saturday,05:00,06:00,no,ninguno,232,alto
Av. Mexico,2025-05-08,Saturday,06:00,07:00,no,ninguno,231,alto
Av. Mexico,2025-05-08,Saturday,07:00,08:00,no,ninguno,157,regular
Av. Mexico,2025-05-08,Saturday,08:00,09:00,no,ninguno,117,bajo
Av. Mexico,2025-05-08,Saturday,09:00,10:00,no,ninguno,112,bajo
Av. Mexico,2025-05-08,Saturday,10:00,11:00,no,ninguno,140,regular
Av. Mexico,2025-05-08,Saturday,11:00,12:00,no,ninguno,134,regular
Av. Mexico,2025-05-08,Saturday,12:00,13:00,no,ninguno,149,regular
Av. Mexico,2025-05-08,Saturday,13:00,14:00,no,ninguno,147,regular
Av. Mexico,2025-05-08,Saturday,14:00,15:00,no,ninguno,129,regular
Av. Mexico,2025-05-08,Saturday,15:00,16:00,no,ninguno,226,alto
Av. Mexico,2025-05-08,Saturday,16:00,17:00,no,ninguno,226,alto
Av. Mexico,2025-05-08,Saturday,17:00,18:00,no,ninguno,340,muy alto
Av. Mexico,2025-05-08,Saturday,18:00,19:00,no,ninguno,223,alto
Av. Mexico,2025-05-08,Saturday,19:00,20:00,no,ninguno,322,muy alto
Av. Mexico,2025-05-08,Saturday,20:00,21:00,no,ninguno,131,regular
Av. Mexico,2025-05-08,Saturday,21:00,22:00,no,ninguno,138,regular
Av. Mexico,2025-05-08,Saturday,22:00,23:00,no,ninguno,80,bajo
Av. Mexico,2025-05-08,Saturday,23:00,24:00,no,ninguno,51,bajo
Av. Argentina,2025-05-08,Saturday,00:00,01:00,no,ninguno,23,muy bajo
Av. Argentina,2025-05-08,Saturday,01:00,02:00,no,ninguno,99,bajo
Av. Argentina,2025-05-08,Saturday,02:00,03:00,no,ninguno,82,bajo
Av. Argentina,2025-05-08,Saturday,03:00,04:00,no,ninguno,47,muy bajo
Av. Argentina,2025-05-08,Saturday,04:00,05:00,no,ninguno,55,bajo
Av. Argentina,2025-05-08,Saturday,05:00,06:00,no,ninguno,230,alto
Av. Argentina,2025-05-08,Saturday,06:00,07:00,no,ninguno,164,regular
Av. Argentina,2025-05-08,Saturday,07:00,08:00,no,ninguno,264,muy alto
Av. Argentina,2025-05-08,Saturday,08:00,09:00,no,ninguno,165,regular
Av. Argentina,2025-05-08,Saturday,09:00,10:00,no,ninguno,188,alto
Av. Argentina,2025-05-08,Saturday,10:00,11:00,no,ninguno,139,regular
Av. Argentina,2025-05-08,Saturday,11:00,12:00,no,ninguno,104,bajo
Av. Argentina,2025-05-08,Saturday,12:00,13:00,no,ninguno,81,bajo
Av. Argentina,2025-05-08,Saturday,13:00,14:00,no,ninguno,124,regular
Av. Argentina,2025-05-08,Saturday,14:00,15:00,no,ninguno,103,bajo
Av. Argentina,2025-05-08,Saturday,15:00,16:00,no,ninguno,152,regular
Av. Argentina,2025-05-08,Saturday,16:00,17:00,no,ninguno,191,alto
Av. Argentina,2025-05-08,Saturday,17:00,18:00,no,ninguno,303,muy alto
Av. Argentina,2025-05-08,Saturday,18:00,19:00,no,ninguno,347,muy alto
Av. Argentina,2025-05-08,Saturday,19:00,20:00,no,ninguno,221,alto
Av. Argentina,2025-05-08,Saturday,20:00,21:00,no,ninguno,106,bajo
Av. Argentina,2025-05-08,Saturday,21:00,22:00,no,ninguno,115,bajo
Av. Argentina,2025-05-08,Saturday,22:00,23:00,no,ninguno,58,bajo
Av. Argentina,2025-05-08,Saturday,23:00,24:00,no,ninguno,46,muy bajo
Av. Venezuela,2025-05-08,Saturday,00:00,01:00,no,ninguno,34,muy bajo
Av. Venezuela,2025-05-08,Saturday,01:00,02:00,no,ninguno,35,muy bajo
Av. Venezuela,2025-05-08,Saturday,02:00,03:00,no,ninguno,98,bajo
Av. Venezuela,2025-05-08,Saturday,03:00,04:00,no,ninguno,24,muy bajo
Av. Venezuela,2025-05-08,Saturday,04:00,05:00,no,ninguno,36,muy bajo
Av. Venezuela,2025-05-08,Saturday,05:00,06:00,no,ninguno,209,alto
Av. Venezuela,2025-05-08,Saturday,06:00,07:00,no,ninguno,246,alto
Av. Venezuela,2025-05-08,Saturday,07:00,08:00,no,ninguno,264,muy alto
Av. Venezuela,2025-05-08,Saturday,08:00,09:00,no,ninguno,180,alto
Av. Venezuela,2025-05-08,Saturday,09:00,10:00,no,ninguno,188,alto
Av. Venezuela,2025-05-08,Saturday,10:00,11:00,no,ninguno,121,regular
Av. Venezuela,2025-05-08,Saturday,11:00,12:00,no,ninguno,101,bajo
Av. Venezuela,2025-05-08,Saturday,12:00,13:00,no,ninguno,145,regular
Av. Venezuela,2025-05-08,Saturday,13:00,14:00,no,ninguno,95,bajo
Av. Venezuela,2025-05-08,Saturday,14:00,15:00,no,ninguno,148,regular
Av. Venezuela,2025-05-08,Saturday,15:00,16:00,no,ninguno,180,alto
Av. Venezuela,2025-05-08,Saturday,16:00,17:00,no,ninguno,247,alto
Av. Venezuela,2025-05-08,Saturday,17:00,18:00,no,ninguno,285,muy alto
Av. Venezuela,2025-05-08,Saturday,18:00,19:00,no,ninguno,223,alto
Av. Venezuela,2025-05-08,Saturday,19:00,20:00,no,ninguno,214,alto
Av. Venezuela,2025-05-08,Saturday,20:00,21:00,no,ninguno,124,regular
Av. Venezuela,2025-05-08,Saturday,21:00,22:00,no,ninguno,173,regular
Av. Venezuela,2025-05-08,Saturday,22:00,23:00,no,ninguno,56,bajo
Av. Venezuela,2025-05-08,Saturday,23:00,24:00,no,ninguno,98,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,00:00,01:00,no,Desfile,46,muy bajo
Av. Paseo de la Republica,2025-05-09,Sunday,01:00,02:00,no,Desfile,79,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,02:00,03:00,no,Desfile,38,muy bajo
Av. Paseo de la Republica,2025-05-09,Sunday,03:00,04:00,no,Desfile,27,muy bajo
Av. Paseo de la Republica,2025-05-09,Sunday,04:00,05:00,no,Desfile,58,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,05:00,06:00,no,Desfile,163,regular
Av. Paseo de la Republica,2025-05-09,Sunday,06:00,07:00,no,Desfile,193,alto
Av. Paseo de la Republica,2025-05-09,Sunday,07:00,08:00,no,Desfile,269,muy alto
Av. Paseo de la Republica,2025-05-09,Sunday,08:00,09:00,no,Desfile,156,regular
Av. Paseo de la Republica,2025-05-09,Sunday,09:00,10:00,no,Desfile,177,regular
Av. Paseo de la Republica,2025-05-09,Sunday,10:00,11:00,no,Desfile,104,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,11:00,12:00,no,Desfile,119,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,12:00,13:00,no,Desfile,127,regular
Av. Paseo de la Republica,2025-05-09,Sunday,13:00,14:00,no,Desfile,132,regular
Av. Paseo de la Republica,2025-05-09,Sunday,14:00,15:00,no,Desfile,105,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,15:00,16:00,no,Desfile,229,alto
Av. Paseo de la Republica,2025-05-09,Sunday,16:00,17:00,no,Desfile,208,alto
Av. Paseo de la Republica,2025-05-09,Sunday,17:00,18:00,no,Desfile,281,muy alto
Av. Paseo de la Republica,2025-05-09,Sunday,18:00,19:00,no,Desfile,220,alto
Av. Paseo de la Republica,2025-05-09,Sunday,19:00,20:00,no,Desfile,264,muy alto
Av. Paseo de la Republica,2025-05-09,Sunday,20:00,21:00,no,Desfile,112,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,21:00,22:00,no,Desfile,122,regular
Av. Paseo de la Republica,2025-05-09,Sunday,22:00,23:00,no,Desfile,93,bajo
Av. Paseo de la Republica,2025-05-09,Sunday,23:00,24:00,no,Desfile,98,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,00:00,01:00,no,Desfile,27,muy bajo
Av. Alfredo Benavides,2025-05-09,Sunday,01:00,02:00,no,Desfile,96,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,02:00,03:00,no,Desfile,77,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,03:00,04:00,no,Desfile,42,muy bajo
Av. Alfredo Benavides,2025-05-09,Sunday,04:00,05:00,no,Desfile,35,muy bajo
Av. Alfredo Benavides,2025-05-09,Sunday,05:00,06:00,no,Desfile,212,alto
Av. Alfredo Benavides,2025-05-09,Sunday,06:00,07:00,no,Desfile,289,muy alto
Av. Alfredo Benavides,2025-05-09,Sunday,07:00,08:00,no,Desfile,289,muy alto
Av. Alfredo Benavides,2025-05-09,Sunday,08:00,09:00,no,Desfile,104,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,09:00,10:00,no,Desfile,113,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,10:00,11:00,no,Desfile,84,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,11:00,12:00,no,Desfile,99,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,12:00,13:00,no,Desfile,149,regular
Av. Alfredo Benavides,2025-05-09,Sunday,13:00,14:00,no,Desfile,120,regular
Av. Alfredo Benavides,2025-05-09,Sunday,14:00,15:00,no,Desfile,95,bajo
Av. Alfredo Benavides,2025-05-09,Sunday,15:00,16:00,no,Desfile,179,regular
Av. Alfredo Benavides,2025-05-09,Sunday,16:00,17:00,no,Desfile,157,regular
Av. Alfredo Benavides,2025-05-09,Sunday,17:00,18:00,no,Desfile,232,alto
Av. Alfredo Benavides,2025-05-09,Sunday,18:00,19:00,no,Desfile,263,muy alto
Av. Alfredo Benavides,2025-05-09,Sunday,19:00,20:00,no,Desfile,219,alto
Av. Alfredo Benavides,2025-05-09,Sunday,20:00,21:00,no,Desfile,138,regular
Av. Alfredo Benavides,2025-05-09,Sunday,21:00,22:00,no,Desfile,167,regular
Av. Alfredo Benavides,2025-05-09,Sunday,22:00,23:00,no,Desfile,49,muy bajo
Av. Alfredo Benavides,2025-05-09,Sunday,23:00,24:00,no,Desfile,95,bajo
Av. Universitaria,2025-05-09,Sunday,00:00,01:00,no,Desfile,37,muy bajo
Av. Universitaria,2025-05-09,Sunday,01:00,02:00,no,Desfile,40,muy bajo
Av. Universitaria,2025-05-09,Sunday,02:00,03:00,no,Desfile,27,muy bajo
Av. Universitaria,2025-05-09,Sunday,03:00,04:00,no,Desfile,85,bajo
Av. Universitaria,2025-05-09,Sunday,04:00,05:00,no,Desfile,63,bajo
Av. Universitaria,2025-05-09,Sunday,05:00,06:00,no,Desfile,181,alto
Av. Universitaria,2025-05-09,Sunday,06:00,07:00,no,Desfile,218,alto
Av. Universitaria,2025-05-09,Sunday,07:00,08:00,no,Desfile,208,alto
Av. Universitaria,2025-05-09,Sunday,08:00,09:00,no,Desfile,163,regular
Av. Universitaria,2025-05-09,Sunday,09:00,10:00,no,Desfile,182,alto
Av. Universitaria,2025-05-09,Sunday,10:00,11:00,no,Desfile,139,regular
Av. Universitaria,2025-05-09,Sunday,11:00,12:00,no,Desfile,117,bajo
Av. Universitaria,2025-05-09,Sunday,12:00,13:00,no,Desfile,119,bajo
Av. Universitaria,2025-05-09,Sunday,13:00,14:00,no,Desfile,105,bajo
Av. Universitaria,2025-05-09,Sunday,14:00,15:00,no,Desfile,120,regular
Av. Universitaria,2025-05-09,Sunday,15:00,16:00,no,Desfile,248,alto
Av. Universitaria,2025-05-09,Sunday,16:00,17:00,no,Desfile,137,regular
Av. Universitaria,2025-05-09,Sunday,17:00,18:00,no,Desfile,284,muy alto
Av. Universitaria,2025-05-09,Sunday,18:00,19:00,no,Desfile,201,alto
Av. Universitaria,2025-05-09,Sunday,19:00,20:00,no,Desfile,324,muy alto
Av. Universitaria,2025-05-09,Sunday,20:00,21:00,no,Desfile,158,regular
